         x            y         Side    Disk   Ring  Module
      -24.6767      1.30548      1      10      5      24
      -24.2163      0.699922      1      10      5      24
      -21.1256      -0.558661      1      10      5      25
      -21.3983      -1.64679      1      10      5      25
      -23.18      -3.01625      1      10      5      25
      -23.0881      -3.03126      1      10      5      26
      -24.3219      -6.02319      1      10      5      26
      -23.6526      -6.81848      1      10      5      27
      -21.9697      -9.85113      1      10      5      28
      -21.627      -11.7398      1      10      5      28
      -19.75      -11.824      1      10      5      29
      -19.918      -12.1503      1      10      5      29
      -18.8577      -13.7256      1      10      5      29
      -18.5587      -16.6928      1      10      5      30
      -17.8287      -16.6445      1      10      5      30
      -11.9997      -17.574      1      10      5      32
      -13.2786      -19.6519      1      10      5      32
      -13.0913      -20.7414      1      10      5      32
      -12.6408      -20.32      1      10      5      32
      -11.7088      -19.2098      1      10      5      32
      -12.9517      -21.4127      1      10      5      32
      -11.008      -18.5814      1      10      5      32
      -11.0398      -18.6569      1      10      5      33
      -4.86881      -23.0612      1      10      5      35
      -2.77556      -23.6961      1      10      5      36
      -2.7428      -23.7096      1      10      5      36
      2.01623      -23.6167      1      10      5      37
      4.04893      -22.7853      1      10      5      38
      6.36721      -21.3355      1      10      5      39
      9.17083      -20.6614      1      10      5      40
      11.1862      -21.4483      1      10      5      40
      11.3377      -21.1331      1      10      5      40
      12.5556      -19.2692      1      10      5      41
      11.8871      -17.392      1      10      5      41
      16.5026      -18.6589      1      10      5      42
      17.4903      -15.6594      1      10      5      43
      18.8881      -15.4821      1      10      5      43
      19.3313      -12.0481      1      10      5      44
      21.9467      -10.3672      1      10      5      45
      20.4791      -9.62216      1      10      5      45
      21.0686      -9.86165      1      10      5      45
      21.8301      -8.32513      1      10      5      46
      22.6304      -8.3969      1      10      5      46
      22.618      -5.60856      1      10      5      47
      21.5388      -4.20884      1      10      5      47
      22.4495      -3.82828      1      10      5      47
      21.8148      -2.56741      1      10      5      48
      23.6651      -2.65634      1      10      5      48
      23.5181      -2.44934      1      10      5      48
      22.6231      -2.06228      1      10      5      48
      23.9825      -0.875299      1      10      5      48
      21.8944      0.177169      1      10      5      48
      8.08458      0.140183      1      11      1      1
      10.5239      0.738553      1      11      1      1
      7.03091      1.30243      1      11      1      1
      6.39028      1.55029      1      11      1      1
      7.81836      1.88502      1      11      1      1
      6.98774      1.89749      1      11      1      1
      6.52422      2.37612      1      11      1      1
      7.23056      2.03012      1      11      1      2
      6.59744      2.35848      1      11      1      2
      9.73246      4.00481      1      11      1      2
      7.74359      3.16694      1      11      1      2
      8.77502      4.11972      1      11      1      2
      8.46212      4.49124      1      11      1      2
      8.74321      5.39501      1      11      1      2
      8.51153      5.40866      1      11      1      2
      7.63223      4.97327      1      11      1      2
      7.38979      5.0742      1      11      1      2
      7.37804      5.04989      1      11      1      3
      4.96125      3.95539      1      11      1      3
      7.70303      6.7354      1      11      1      3
      4.92148      4.5615      1      11      1      3
      5.3504      5.06704      1      11      1      3
      4.95284      4.71419      1      11      1      3
      4.51901      5.57278      1      11      1      3
      4.53184      5.58744      1      11      1      4
      3.33128      6.68231      1      11      1      4
      2.46957      6.79553      1      11      1      4
      2.40901      6.73188      1      11      1      5
      2.27154      6.19003      1      11      1      5
      2.81677      10.0372      1      11      1      5
      1.91661      9.06013      1      11      1      5
      1.80607      9.90881      1      11      1      5
      0.468849      6.64385      1      11      1      5
      0.212283      8.42793      1      11      1      5
      -0.379363      6.62615      1      11      1      5
      -0.248809      8.92669      1      11      1      5
      0.208811      8.45408      1      11      1      6
      0.458618      6.66911      1      11      1      6
      -0.278899      10.7183      1      11      1      6
      -0.255781      8.95827      1      11      1      6
      -0.38333      6.64726      1      11      1      6
      -1.38032      8.94974      1      11      1      6
      -1.39177      8.61312      1      11      1      6
      -2.31146      7.42646      1      11      1      6
      -2.32104      7.41054      1      11      1      7
      -4.13487      9.58754      1      11      1      7
      -2.49072      6.04911      1      11      1      7
      -2.50852      6.05657      1      11      1      7
      -3.97456      8.68434      1      11      1      7
      -4.20453      8.27112      1      11      1      7
      -3.68627      6.16916      1      11      1      7
      -4.3796      6.84481      1      11      1      7
      -4.21566      6.42271      1      11      1      7
      -3.92292      5.42765      1      11      1      7
      -4.20886      4.92053      1      11      1      7
      -5.36352      7.14125      1      11      1      7
      -4.19717      6.44456      1      11      1      8
      -5.97636      7.79662      1      11      1      8
      -5.36992      7.17128      1      11      1      8
      -3.93268      5.45119      1      11      1      8
      -4.55555      5.2913      1      11      1      8
      -4.16406      4.88001      1      11      1      8
      -5.99778      6.29653      1      11      1      8
      -4.71408      4.75474      1      11      1      8
      -6.018      5.31973      1      11      1      8
      -6.35759      5.29163      1      11      1      8
      -5.95278      4.7903      1      11      1      8
      -7.62655      6.42623      1      11      1      8
      -6.74329      5.47227      1      11      1      8
      -6.05981      4.20188      1      11      1      8
      -5.93434      4.77032      1      11      1      9
      -6.03777      4.22137      1      11      1      9
      -5.51988      3.49146      1      11      1      9
      -7.83138      4.60448      1      11      1      9
      -7.57264      2.97322      1      11      1      9
      -6.21868      2.1683      1      11      1      9
      -9.67503      3.65443      1      11      1      9
      -7.91172      2.5503      1      11      1      9
      -7.23813      2.17427      1      11      1      9
      -6.27852      1.5657      1      11      1      9
      -8.12397      2.39836      1      11      1      9
      -6.23561      2.176      1      11      1      10
      -8.15004      2.40808      1      11      1      10
      -7.04314      2.17174      1      11      1      10
      -7.9425      1.86924      1      11      1      10
      -8.4739      1.39402      1      11      1      10
      -7.17066      0.982586      1      11      1      10
      -8.14732      0.512075      1      11      1      10
      -8.49969      0.399192      1      11      1      10
      -7.85672      -0.0851109      1      11      1      10
      -8.61188      0.333156      1      11      1      11
      -7.58721      0.0474331      1      11      1      11
      -8.70051      -0.347251      1      11      1      11
      -9.88782      -0.658655      1      11      1      11
      -7.04086      -1.03416      1      11      1      11
      -8.80295      -1.42842      1      11      1      11
      -8.32818      -1.80205      1      11      1      11
      -6.58456      -2.34905      1      11      1      11
      -6.27656      -2.33981      1      11      1      11
      -6.51288      -2.29656      1      11      1      12
      -6.26344      -2.16866      1      11      1      12
      -8.65179      -4.49388      1      11      1      12
      -6.14798      -3.60814      1      11      1      12
      -8.49149      -5.31568      1      11      1      12
      -5.81297      -4.18772      1      11      1      12
      -7.49229      -5.31408      1      11      1      12
      -5.19494      -4.28776      1      11      1      12
      -8.57626      -6.35771      1      11      1      13
      -7.46265      -5.30509      1      11      1      13
      -5.99708      -4.26461      1      11      1      13
      -7.60108      -5.95698      1      11      1      13
      -5.05519      -4.28621      1      11      1      13
      -4.80233      -4.4258      1      11      1      13
      -5.24564      -5.17867      1      11      1      13
      -5.11346      -5.27864      1      11      1      13
      -5.06451      -5.28213      1      11      1      13
      -5.07523      -5.29973      1      11      1      13
      -5.04906      -5.28342      1      11      1      13
      -5.03056      -5.28777      1      11      1      13
      -6.70977      -8.0543      1      11      1      13
      -6.36453      -8.13053      1      11      1      13
      -3.61966      -5.41024      1      11      1      13
      -5.27867      -8.06091      1      11      1      14
      -3.56428      -5.42312      1      11      1      14
      -4.40176      -7.76612      1      11      1      14
      -4.03786      -7.85041      1      11      1      14
      -4.38019      -8.69848      1      11      1      14
      -2.56512      -6.61201      1      11      1      14
      -1.78933      -6.86122      1      11      1      14
      -1.78741      -7.00841      1      11      1      14
      -1.82567      -7.00001      1      11      1      14
      -1.99391      -7.44239      1      11      1      14
      -1.73194      -7.0253      1      11      1      14
      -2.55565      -6.58701      1      11      1      15
      -1.98354      -7.41758      1      11      1      15
      -1.72055      -7.05378      1      11      1      15
      -1.66934      -6.9492      1      11      1      15
      -1.80621      -10.3495      1      11      1      15
      -1.27981      -7.28754      1      11      1      15
      -1.1579      -9.33234      1      11      1      15
      -1.28796      -10.4571      1      11      1      15
      -0.950812      -10.0544      1      11      1      15
      -0.595091      -7.99226      1      11      1      15
      -0.366722      -7.90679      1      11      1      15
      -0.318667      -9.32335      1      11      1      15
      -0.330887      -9.40251      1      11      1      15
      -0.310673      -9.39557      1      11      1      15
      -0.173313      -9.1896      1      11      1      16
      -0.369223      -7.93213      1      11      1      16
      0.494669      -10.1469      1      11      1      16
      0.984491      -9.09626      1      11      1      16
      0.682643      -6.42754      1      11      1      16
      0.9221      -6.50111      1      11      1      16
      2.09248      -9.44786      1      11      1      16
      1.76297      -6.82406      1      11      1      16
      2.15488      -9.09334      1      11      1      16
      2.56597      -9.24109      1      11      1      16
      2.68866      -7.65053      1      11      1      16
      1.7424      -7.05367      1      11      1      17
      2.68065      -7.6262      1      11      1      17
      3.72366      -8.09148      1      11      1      17
      2.82812      -6.21957      1      11      1      17
      5.0386      -8.83492      1      11      1      17
      4.0371      -6.76089      1      11      1      17
      3.58522      -5.75516      1      11      1      17
      3.51376      -5.29093      1      11      1      17
      3.51619      -5.2847      1      11      1      17
      3.68427      -5.60356      1      11      1      17
      4.95003      -7.83509      1      11      1      17
      4.26197      -5.96091      1      11      1      17
      4.12229      -5.61634      1      11      1      17
      5.75775      -8.67075      1      11      1      17
      4.35527      -5.04818      1      11      1      17
      3.65694      -5.78356      1      11      1      18
      3.69798      -5.63722      1      11      1      18
      6.36075      -8.21926      1      11      1      18
      5.80286      -7.51705      1      11      1      18
      4.31151      -5.99266      1      11      1      18
      4.18533      -5.49587      1      11      1      18
      4.9269      -5.74538      1      11      1      18
      4.36757      -5.05877      1      11      1      18
      5.16208      -5.62347      1      11      1      18
      6.7809      -6.28416      1      11      1      18
      5.5443      -5.01472      1      11      1      18
      5.77182      -4.77304      1      11      1      18
      8.15379      -6.82266      1      11      1      18
      6.81795      -4.97285      1      11      1      18
      5.75143      -4.7613      1      11      1      19
      6.46107      -4.98539      1      11      1      19
      8.90195      -5.19373      1      11      1      19
      6.55762      -3.44369      1      11      1      19
      6.82203      -3.34374      1      11      1      19
      8.5327      -3.69116      1      11      1      19
      7.30467      -2.57293      1      11      1      19
      9.66494      -3.34345      1      11      1      19
      7.01924      -1.95332      1      11      1      19
      8.06816      -2.39126      1      11      1      19
      7.05915      -2.45461      1      11      1      20
      9.57154      -2.71955      1      11      1      20
      8.85172      -2.43335      1      11      1      20
      7.04624      -1.96016      1      11      1      20
      9.83451      -2.28733      1      11      1      20
      8.97696      -2.12168      1      11      1      20
      8.22557      -1.61793      1      11      1      20
      7.06653      -1.19206      1      11      1      20
      9.3579      -1.51648      1      11      1      20
      7.04339      -0.762168      1      11      1      20
      9.7715      -1.07306      1      11      1      20
      7.78413      -0.629203      1      11      1      20
      7.71867      -0.594535      1      11      1      20
      9.28938      -0.789145      1      11      1      20
      6.35078      -0.207283      1      11      1      20
      8.39402      -0.490402      1      11      1      20
      8.10909      0.142588      1      11      1      20
      10.5266      2.32528      1      11      2      1
      13.7861      2.36788      1      11      2      1
      10.984      1.6634      1      11      2      1
      10.9942      1.5732      1      11      2      1
      10.5983      1.33125      1      11      2      1
      13.5957      1.01737      1      11      2      1
      10.5363      0.629429      1      11      2      1
      11.6206      0.338849      1      11      2      1
      10.4285      4.56635      1      11      2      2
      11.9066      4.77226      1      11      2      2
      9.75839      3.99593      1      11      2      2
      12.0212      4.65268      1      11      2      2
      10.1461      2.52419      1      11      2      2
      13.9834      3.44016      1      11      2      2
      7.77792      6.76098      1      11      2      3
      8.49261      5.41155      1      11      2      3
      8.70257      5.35967      1      11      2      3
      10.8601      6.17872      1      11      2      3
      10.3905      4.55502      1      11      2      3
      9.11612      9.72819      1      11      2      4
      9.2101      9.59007      1      11      2      4
      9.19594      9.57591      1      11      2      4
      8.50025      8.61507      1      11      2      4
      8.75656      8.84015      1      11      2      4
      7.97487      6.81846      1      11      2      4
      5.51913      11.408      1      11      2      5
      6.94617      9.72758      1      11      2      5
      8.42358      10.8093      1      11      2      5
      8.43051      10.7931      1      11      2      5
      3.12327      13.8397      1      11      2      6
      2.29396      10.7657      1      11      2      6
      3.81805      11.2631      1      11      2      6
      4.3096      10.3593      1      11      2      6
      5.43699      12.9983      1      11      2      6
      5.47918      11.9759      1      11      2      6
      5.52906      11.4599      1      11      2      6
      5.76514      11.7486      1      11      2      6
      -0.256146      10.6462      1      11      2      7
      0.922283      13.6568      1      11      2      7
      1.23816      11.2234      1      11      2      7
      1.61211      12.0779      1      11      2      7
      1.81191      9.92958      1      11      2      7
      2.60175      13.0545      1      11      2      7
      2.76168      14.054      1      11      2      7
      2.6451      10.2884      1      11      2      7
      -2.10386      13.8499      1      11      2      8
      -2.05659      13.8211      1      11      2      8
      -0.723883      10.969      1      11      2      8
      -0.300618      10.785      1      11      2      8
      -5.17106      10.0791      1      11      2      9
      -5.21303      10.4131      1      11      2      9
      -4.12971      9.56531      1      11      2      9
      -3.6865      13.6427      1      11      2      9
      -2.57133      12.3393      1      11      2      9
      -6.91247      8.50726      1      11      2      10
      -6.33208      9.28577      1      11      2      10
      -6.53723      10.5521      1      11      2      10
      -5.19357      10.1194      1      11      2      10
      -5.23482      10.4482      1      11      2      10
      -4.22143      9.52418      1      11      2      10
      -7.87569      6.40592      1      11      2      11
      -8.13209      6.97273      1      11      2      11
      -8.62136      7.61613      1      11      2      11
      -9.68404      9.31434      1      11      2      11
      -9.27162      9.01375      1      11      2      11
      -10.1141      9.88957      1      11      2      11
      -9.05758      8.97804      1      11      2      11
      -6.95601      8.54524      1      11      2      11
      -8.77792      10.5603      1      11      2      11
      -9.7316      4.12186      1      11      2      12
      -11.0026      7.43858      1      11      2      12
      -11.3426      8.13932      1      11      2      12
      -9.9224      7.31354      1      11      2      12
      -11.6789      2.87225      1      11      2      13
      -13.525      3.99233      1      11      2      13
      -11.1633      3.80027      1      11      2      13
      -11.2752      3.94141      1      11      2      13
      -10.3695      3.81968      1      11      2      13
      -9.68488      3.66038      1      11      2      13
      -12.2517      5.41847      1      11      2      13
      -13.8043      -0.118836      1      11      2      14
      -12.2519      -0.111412      1      11      2      14
      -12.1233      0.314672      1      11      2      14
      -12.5958      0.458225      1      11      2      14
      -12.5995      0.470257      1      11      2      14
      -11.2286      0.56568      1      11      2      14
      -14.0162      0.951616      1      11      2      14
      -13.33      2.54481      1      11      2      14
      -11.7251      2.86532      1      11      2      14
      -12.6657      -1.93904      1      11      2      15
      -13.9803      -1.89596      1      11      2      15
      -10.6669      -1.07985      1      11      2      15
      -13.7492      -1.17503      1      11      2      15
      -12.2098      -0.0838336      1      11      2      15
      -13.7593      -0.101641      1      11      2      15
      -9.85683      -4.68459      1      11      2      16
      -10.8236      -4.89241      1      11      2      16
      -10.2114      -4.41819      1      11      2      16
      -12.6834      -4.09373      1      11      2      16
      -11.6869      -3.46545      1      11      2      16
      -13.4462      -3.9448      1      11      2      16
      -13.8436      -4.02161      1      11      2      16
      -13.5473      -3.38292      1      11      2      16
      -9.43675      -7.74773      1      11      2      17
      -10.5976      -7.91366      1      11      2      17
      -8.59955      -6.37041      1      11      2      17
      -10.9211      -7.69996      1      11      2      17
      -11.6183      -7.49634      1      11      2      17
      -11.3056      -6.44828      1      11      2      17
      -9.82037      -4.67212      1      11      2      17
      -10.7564      -4.81956      1      11      2      17
      -6.40398      -8.16283      1      11      2      18
      -6.86643      -8.02601      1      11      2      18
      -9.46014      -9.44413      1      11      2      18
      -9.66423      -8.82445      1      11      2      18
      -9.77204      -7.66655      1      11      2      18
      -8.65462      -6.40771      1      11      2      18
      -5.04207      -11.0895      1      11      2      19
      -5.92617      -11.8819      1      11      2      19
      -7.71363      -10.546      1      11      2      19
      -6.37969      -8.14441      1      11      2      19
      -6.76272      -8.04562      1      11      2      19
      -2.16886      -11.069      1      11      2      20
      -3.88316      -12.545      1      11      2      20
      -4.06871      -12.5568      1      11      2      20
      -5.11492      -11.1594      1      11      2      20
      -5.95115      -11.9168      1      11      2      20
      0.30131      -10.9815      1      11      2      21
      0.175722      -10.9192      1      11      2      21
      -0.210482      -12.8202      1      11      2      21
      -0.925503      -11.6414      1      11      2      21
      -0.936715      -10.0886      1      11      2      21
      -1.30427      -10.4704      1      11      2      21
      -1.58242      -11.2349      1      11      2      21
      -1.92231      -10.5922      1      11      2      21
      2.10965      -13.7648      1      11      2      22
      1.45854      -13.0422      1      11      2      22
      0.492611      -10.1667      1      11      2      22
      0.408531      -11.0952      1      11      2      22
      0.257277      -11.0216      1      11      2      22
      0.389094      -14.2407      1      11      2      22
      0.358762      -14.2542      1      11      2      22
      -0.251422      -12.852      1      11      2      22
      4.76764      -9.64745      1      11      2      23
      4.18595      -10.6041      1      11      2      23
      4.79684      -12.7662      1      11      2      23
      4.01763      -11.2357      1      11      2      23
      3.1518      -10.5098      1      11      2      23
      2.99514      -10.6601      1      11      2      23
      3.51219      -13.9582      1      11      2      23
      6.37672      -8.22905      1      11      2      24
      6.97041      -9.2867      1      11      2      24
      5.78435      -8.7195      1      11      2      24
      6.68099      -11.4904      1      11      2      24
      5.03054      -8.88572      1      11      2      24
      4.84456      -9.70018      1      11      2      24
      10.5842      -8.56995      1      11      2      25
      8.14187      -6.80721      1      11      2      25
      9.58293      -9.01902      1      11      2      25
      6.34382      -8.20882      1      11      2      25
      6.93873      -9.25628      1      11      2      25
      11.1463      -6.31202      1      11      2      26
      11.1417      -6.32102      1      11      2      26
      11.1802      -6.5546      1      11      2      26
      11.1349      -6.54971      1      11      2      26
      10.2794      -5.99264      1      11      2      26
      8.94408      -5.21993      1      11      2      26
      9.12286      -5.91392      1      11      2      26
      10.7276      -7.75736      1      11      2      26
      10.5504      -7.70657      1      11      2      26
      11.4836      -8.70528      1      11      2      26
      8.16527      -6.83574      1      11      2      26
      10.4779      -8.31119      1      11      2      26
      12.5339      -2.9145      1      11      2      27
      11.5506      -2.69336      1      11      2      27
      10.0328      -2.21316      1      11      2      27
      13.899      -3.71181      1      11      2      27
      13.656      -3.86068      1      11      2      27
      9.67768      -3.3475      1      11      2      27
      10.1245      -3.67714      1      11      2      27
      10.875      -4.2119      1      11      2      27
      11.6686      -4.69023      1      11      2      27
      11.6623      0.332521      1      11      2      28
      10.5531      0.413061      1      11      2      28
      11.0674      -0.948929      1      11      2      28
      14.1465      -2.03049      1      11      2      28
      11.5251      -2.76242      1      11      2      28
      12.5844      -2.91364      1      11      2      28
      15.2587      0.815582      1      11      3      1
      13.7561      2.36785      1      11      3      1
      13.8078      2.36815      1      11      3      2
      17.5753      4.13628      1      11      3      2
      17.3095      4.20973      1      11      3      2
      13.9667      3.43825      1      11      3      2
      16.4958      5.15922      1      11      3      2
      15.917      5.65537      1      11      3      2
      15.9177      5.71155      1      11      3      2
      12.8955      6.46797      1      11      3      3
      12.2187      10.4669      1      11      3      4
      12.1879      10.4148      1      11      3      5
      10.8968      10.5733      1      11      3      5
      10.7768      11.1604      1      11      3      5
      11.2627      12.298      1      11      3      5
      9.83966      11.2258      1      11      3      5
      8.98165      14.102      1      11      3      6
      8.00164      15.8256      1      11      3      7
      5.38514      12.9475      1      11      3      7
      5.35966      16.4265      1      11      3      8
      3.10152      14.4197      1      11      3      8
      2.94563      13.9432      1      11      3      8
      3.22343      17.2701      1      11      3      8
      2.71216      15.9854      1      11      3      8
      2.8789      17.2204      1      11      3      9
      2.75119      15.9424      1      11      3      9
      2.86473      17.2401      1      11      3      9
      2.57306      14.1402      1      11      3      9
      2.18654      15.5982      1      11      3      9
      1.93997      15.7372      1      11      3      9
      1.43486      15.1241      1      11      3      9
      0.219452      16.5583      1      11      3      9
      -0.123039      16.9086      1      11      3      9
      -0.125519      16.9672      1      11      3      10
      -0.550748      17.3923      1      11      3      10
      -1.37172      16.617      1      11      3      10
      -1.34481      14.6142      1      11      3      10
      -1.34566      14.6495      1      11      3      10
      -1.61629      15.0178      1      11      3      10
      -2.11397      14.4818      1      11      3      10
      -2.07119      13.7921      1      11      3      10
      -2.76238      17.3898      1      11      3      10
      -2.11886      14.3456      1      11      3      11
      -3.06645      13.6828      1      11      3      11
      -3.67253      13.5987      1      11      3      11
      -10.1348      14.7856      1      11      3      13
      -9.90049      11.286      1      11      3      13
      -9.93227      11.3254      1      11      3      14
      -10.126      9.90152      1      11      3      14
      -11.9246      11.3276      1      11      3      14
      -11.7629      8.62423      1      11      3      15
      -11.5399      8.24224      1      11      3      15
      -12.0648      8.20825      1      11      3      15
      -13.4331      7.75491      1      11      3      16
      -16.5625      6.88329      1      11      3      16
      -15.1166      6.03985      1      11      3      16
      -16.1431      5.72133      1      11      3      17
      -13.5038      4.00527      1      11      3      17
      -14.5393      3.50626      1      11      3      17
      -14.4803      3.10741      1      11      3      17
      -14.3172      2.56937      1      11      3      17
      -14.3657      2.56055      1      11      3      18
      -13.9747      0.903376      1      11      3      18
      -14.9193      -1.01956      1      11      3      19
      -14.1243      -1.9504      1      11      3      19
      -16.8973      -3.75734      1      11      3      20
      -17.5471      -4.38807      1      11      3      20
      -13.5167      -3.37719      1      11      3      20
      -15.2428      -4.21684      1      11      3      20
      -13.4979      -3.87274      1      11      3      20
      -13.8204      -4.02282      1      11      3      20
      -15.8579      -8.47734      1      11      3      21
      -12.0929      -7.55043      1      11      3      22
      -11.8639      -7.50679      1      11      3      22
      -15.0466      -9.76816      1      11      3      22
      -14.4153      -9.68626      1      11      3      22
      -11.9877      -8.21974      1      11      3      22
      -10.7212      -10.7964      1      11      3      23
      -9.69927      -11.1533      1      11      3      23
      -10.8798      -13.6729      1      11      3      24
      -7.9736      -16.2032      1      11      3      25
      -5.18575      -13.0405      1      11      3      25
      -5.17295      -14.0573      1      11      3      25
      -5.25674      -15.062      1      11      3      25
      -5.32396      -14.8296      1      11      3      26
      -4.96507      -13.7545      1      11      3      26
      -3.85153      -16.1466      1      11      3      26
      -2.50178      -15.0116      1      11      3      26
      -2.47818      -14.7762      1      11      3      27
      -2.07963      -17.5411      1      11      3      27
      1.11399      -15.4436      1      11      3      28
      2.00836      -13.7775      1      11      3      28
      2.22439      -14.8691      1      11      3      28
      2.23112      -14.4007      1      11      3      29
      3.47751      -16.2571      1      11      3      29
      3.4736      -13.9054      1      11      3      29
      3.80682      -14.8215      1      11      3      29
      3.81545      -14.8088      1      11      3      29
      4.11085      -15.5822      1      11      3      29
      5.17633      -16.0507      1      11      3      29
      6.72991      -14.1099      1      11      3      30
      7.5124      -14.7724      1      11      3      30
      7.34843      -12.5733      1      11      3      30
      7.94856      -13.5467      1      11      3      30
      8.07788      -13.404      1      11      3      30
      7.45106      -12.6188      1      11      3      31
      7.38083      -12.5219      1      11      3      31
      8.03008      -13.375      1      11      3      31
      7.65011      -12.6145      1      11      3      31
      10.8025      -10.8374      1      11      3      32
      10.5673      -10.2514      1      11      3      32
      12.8137      -11.6296      1      11      3      32
      11.4638      -10.2089      1      11      3      32
      13.3868      -10.7187      1      11      3      33
      11.4174      -8.66143      1      11      3      33
      14.6542      -4.9496      1      11      3      35
      13.6429      -3.87802      1      11      3      35
      13.8761      -3.69913      1      11      3      35
      13.942      -1.96677      1      11      3      36
      14.6368      -1.95066      1      11      3      36
      20.3604      2.7328      1      11      4      1
      21.3184      2.39068      1      11      4      1
      18.3807      0.942418      1      11      4      1
      20.9444      0.321563      1      11      4      1
      16.8028      5.2043      1      11      4      2
      20.5828      5.0897      1      11      4      2
      17.339      4.22335      1      11      4      2
      17.4746      4.16513      1      11      4      2
      19.5469      3.91729      1      11      4      2
      19.3481      3.74774      1      11      4      2
      19.0794      3.6171      1      11      4      2
      20.157      2.66678      1      11      4      2
      19.7881      7.39344      1      11      4      3
      15.4946      8.59898      1      11      4      4
      16.4947      13.7831      1      11      4      5
      14.4888      11.9688      1      11      4      5
      12.5295      14.5399      1      11      4      6
      12.4975      13.1858      1      11      4      6
      13.8515      14.083      1      11      4      6
      14.5467      14.662      1      11      4      6
      12.2212      16.6672      1      11      4      7
      11.0613      15.0306      1      11      4      7
      12.6101      14.4964      1      11      4      7
      8.06066      15.8912      1      11      4      8
      8.83452      17.0684      1      11      4      8
      9.76267      17.9618      1      11      4      8
      5.9954      18.4717      1      11      4      9
      7.13341      19.3722      1      11      4      9
      2.53547      19.4565      1      11      4      10
      2.83848      17.345      1      11      4      10
      3.14846      17.3205      1      11      4      10
      1.09863      19.0869      1      11      4      11
      2.90004      20.0282      1      11      4      11
      -2.7942      17.375      1      11      4      12
      -2.5717      19.0571      1      11      4      12
      -0.507384      20.9612      1      11      4      12
      -3.83889      17.8529      1      11      4      13
      -2.72925      17.3976      1      11      4      13
      -2.81347      19.0288      1      11      4      13
      -8.12313      17.7734      1      11      4      14
      -9.36891      17.7722      1      11      4      15
      -8.91736      18.7274      1      11      4      15
      -12.0416      13.7415      1      11      4      16
      -11.9454      14.3687      1      11      4      16
      -11.8042      16.0502      1      11      4      16
      -10.0407      14.8817      1      11      4      16
      -14.787      12.5245      1      11      4      17
      -14.3838      12.1631      1      11      4      17
      -12.2629      13.661      1      11      4      17
      -11.988      14.1625      1      11      4      17
      -16.35      10.8858      1      11      4      18
      -14.6302      10.8907      1      11      4      18
      -14.5732      12.101      1      11      4      18
      -14.9172      12.3989      1      11      4      18
      -16.2506      7.08917      1      11      4      19
      -16.3283      10.8115      1      11      4      19
      -20.1472      7.11838      1      11      4      20
      -16.8762      6.68259      1      11      4      20
      -18.6072      8.06724      1      11      4      20
      -19.0657      2.78511      1      11      4      21
      -19.2481      4.08611      1      11      4      21
      -20.8108      1.30568      1      11      4      22
      -19.1074      2.71019      1      11      4      22
      -19.5842      -2.49901      1      11      4      23
      -19.2807      -1.38137      1      11      4      23
      -19.203      -0.53182      1      11      4      23
      -17.5679      -4.40362      1      11      4      24
      -17.6495      -7.7063      1      11      4      25
      -17.6719      -7.48096      1      11      4      25
      -15.9316      -8.52974      1      11      4      26
      -17.6797      -9.44374      1      11      4      26
      -16.4419      -7.22338      1      11      4      26
      -15.8254      -12.5388      1      11      4      27
      -16.984      -11.9391      1      11      4      27
      -15.4218      -10.0273      1      11      4      27
      -12.0776      -14.3632      1      11      4      28
      -10.8801      -16.3418      1      11      4      29
      -11.7943      -17.2832      1      11      4      29
      -11.2364      -14.9746      1      11      4      29
      -11.0947      -13.8871      1      11      4      29
      -11.9038      -14.2351      1      11      4      29
      -14.2856      -16.4656      1      11      4      29
      -8.34811      -18.6574      1      11      4      30
      -7.84847      -16.2694      1      11      4      30
      -7.76771      -17.971      1      11      4      31
      -2.28012      -17.7515      1      11      4      32
      -3.68186      -20.7354      1      11      4      32
      -4.43835      -19.4438      1      11      4      32
      -0.340721      -18.3434      1      11      4      33
      -2.14727      -17.612      1      11      4      33
      -2.3634      -20.166      1      11      4      33
      2.69389      -18.0246      1      11      4      34
      2.21765      -20.036      1      11      4      34
      0.414785      -20.747      1      11      4      34
      0.343045      -21.3477      1      11      4      34
      -0.286175      -18.1574      1      11      4      34
      5.45707      -19.3861      1      11      4      35
      2.56498      -18.0891      1      11      4      35
      7.84318      -16.511      1      11      4      36
      5.49206      -19.4502      1      11      4      36
      7.93259      -16.4858      1      11      4      37
      12.8408      -15.3069      1      11      4      38
      12.3768      -14.7837      1      11      4      38
      12.1678      -14.9276      1      11      4      38
      10.2498      -15.1628      1      11      4      38
      14.569      -12.7871      1      11      4      39
      13.3671      -15.5928      1      11      4      39
      12.4216      -14.7059      1      11      4      39
      16.0279      -10.7815      1      11      4      40
      14.6336      -12.8112      1      11      4      40
      18.4213      -8.82656      1      11      4      41
      18.7322      -9.9081      1      11      4      41
      19.5533      -9.08628      1      11      4      42
      19.8303      -3.01658      1      11      4      43
      19.5672      -3.07019      1      11      4      43
      19.4826      -4.25992      1      11      4      43
      17.9054      -4.35104      1      11      4      43
      19.4885      -0.610064      1      11      4      44
      19.7209      -1.6969      1      11      4      44
      21.5095      -2.52476      1      11      4      44
      20.758      -2.95745      1      11      4      44
      22.8601      0.854544      1      11      5      1
      24.9288      1.32952      1      11      5      1
      21.2696      2.44789      1      11      5      1
      20.9111      3.77216      1      11      5      2
      21.6624      5.61273      1      11      5      2
